Date,Location,MinTemp,MaxTemp,Rainfall,Month,Year
14/03/2011,Melbourne,15,23.7,6.2,3,2011
15/03/2011,Melbourne,12.3,25.6,0.2,3,2011
16/03/2011,Melbourne,15.4,22,0,3,2011
17/03/2011,Melbourne,14.4,18.9,0,3,2011
18/03/2011,Melbourne,14.2,19.5,0,3,2011
19/03/2011,Melbourne,12.8,23.5,0,3,2011
20/03/2011,Melbourne,13.6,30.1,2,3,2011
21/03/2011,Melbourne,16.8,24.9,0.2,3,2011
22/03/2011,Melbourne,19.1,24,0,3,2011
23/03/2011,Melbourne,16.4,23.1,0,3,2011
24/03/2011,Melbourne,15.2,19.7,0,3,2011
25/03/2011,Melbourne,13.6,19,9.4,3,2011
26/03/2011,Melbourne,15,18,0.2,3,2011
27/03/2011,Melbourne,14.6,20.3,0,3,2011
28/03/2011,Melbourne,13.7,24.3,0,3,2011
29/03/2011,Melbourne,12.9,29,0,3,2011
30/03/2011,Melbourne,14.4,22.6,0,3,2011
31/03/2011,Melbourne,13.8,19.8,0,3,2011
1/05/2011,Melbourne,13.2,21,0,5,2011
2/05/2011,Melbourne,13.1,18.8,21.2,5,2011
3/05/2011,Melbourne,11.1,18.6,0,5,2011
4/05/2011,Melbourne,10.8,17.8,0,5,2011
5/05/2011,Melbourne,12.5,14.8,0.6,5,2011
6/05/2011,Melbourne,11.4,15.5,0,5,2011
7/05/2011,Melbourne,6.1,16,0,5,2011
8/05/2011,Melbourne,7.8,15.6,0,5,2011
9/05/2011,Melbourne,9.5,15.1,6.8,5,2011
10/05/2011,Melbourne,3.5,14.6,0,5,2011
11/05/2011,Melbourne,6.9,12.2,4.2,5,2011
12/05/2011,Melbourne,5.6,14,6.8,5,2011
13/05/2011,Melbourne,8.4,15.9,11,5,2011
14/05/2011,Melbourne,7.7,14.9,8,5,2011
15/05/2011,Melbourne,8.3,15.1,1.4,5,2011
16/05/2011,Melbourne,11,15.1,0,5,2011
17/05/2011,Melbourne,10.6,16.1,0,5,2011
18/05/2011,Melbourne,6.7,15.5,0,5,2011
19/05/2011,Melbourne,10.1,18.3,0,5,2011
20/05/2011,Melbourne,11.9,19.5,0,5,2011
21/05/2011,Melbourne,11.9,21.3,0,5,2011
22/05/2011,Melbourne,13.8,19,0,5,2011
23/05/2011,Melbourne,13.4,18.3,3.4,5,2011
24/05/2011,Melbourne,9.8,16.6,1.2,5,2011
25/05/2011,Melbourne,10,15.6,1.2,5,2011
26/05/2011,Melbourne,9.6,14.5,0,5,2011
27/05/2011,Melbourne,10,15.5,1.6,5,2011
28/05/2011,Melbourne,10.5,13.8,1,5,2011
29/05/2011,Melbourne,10.5,14.3,0,5,2011
30/05/2011,Melbourne,5.8,16.5,0,5,2011
31/05/2011,Melbourne,6.9,16,0,5,2011
1/06/2011,Melbourne,3.4,18.3,0,6,2011
2/06/2011,Melbourne,6.1,19.5,0,6,2011
3/06/2011,Melbourne,12.2,17,0,6,2011
4/06/2011,Melbourne,11.7,16.9,NA,6,2011
5/06/2011,Melbourne,7.7,16.3,NA,6,2011
6/06/2011,Melbourne,5.6,13.8,4.8,6,2011
7/06/2011,Melbourne,7,10.9,0,6,2011
8/06/2011,Melbourne,4.9,12,6.6,6,2011
9/06/2011,Melbourne,6.8,15.8,NA,6,2011
10/06/2011,Melbourne,9.8,16.2,2.6,6,2011
11/06/2011,Melbourne,10.1,16.3,NA,6,2011
12/06/2011,Melbourne,6.7,15.3,NA,6,2011
13/06/2011,Melbourne,7.3,15.6,NA,6,2011
14/06/2011,Melbourne,7.5,14.1,0.2,6,2011
15/06/2011,Melbourne,4.6,15,0,6,2011
16/06/2011,Melbourne,4,15.7,0,6,2011
17/06/2011,Melbourne,6.3,14.4,4.4,6,2011
18/06/2011,Melbourne,9.4,16.8,NA,6,2011
19/06/2011,Melbourne,10.4,17,NA,6,2011
20/06/2011,Melbourne,11,16.2,2,6,2011
21/06/2011,Melbourne,7.6,12.5,7.2,6,2011
22/06/2011,Melbourne,7.3,13.9,4.2,6,2011
23/06/2011,Melbourne,9.4,16.2,0.2,6,2011
24/06/2011,Melbourne,11,18.2,0.4,6,2011
25/06/2011,Melbourne,11.5,17,0,6,2011
26/06/2011,Melbourne,8.9,15,0,6,2011
27/06/2011,Melbourne,9.1,17,0,6,2011
28/06/2011,Melbourne,6.8,15.2,0,6,2011
29/06/2011,Melbourne,4.5,18.4,0,6,2011
30/06/2011,Melbourne,6.5,17.6,0,6,2011
1/07/2011,Melbourne,8.3,17.3,0,7,2011
2/07/2011,Melbourne,8.7,16.5,0,7,2011
3/07/2011,Melbourne,10.3,13.6,0,7,2011
4/07/2011,Melbourne,10,15.8,0.2,7,2011
5/07/2011,Melbourne,9.3,12.7,0,7,2011
6/07/2011,Melbourne,8.9,14.2,1.8,7,2011
7/07/2011,Melbourne,6.4,11.5,2.4,7,2011
8/07/2011,Melbourne,6.6,12.5,0,7,2011
9/07/2011,Melbourne,8.4,14.8,NA,7,2011
10/07/2011,Melbourne,7.6,13.4,NA,7,2011
11/07/2011,Melbourne,7.4,13.5,NA,7,2011
12/07/2011,Melbourne,9.1,13.6,3.2,7,2011
13/07/2011,Melbourne,9.7,13.7,0.4,7,2011
14/07/2011,Melbourne,7.3,14.8,7.2,7,2011
15/07/2011,Melbourne,5.4,14.1,0.2,7,2011
16/07/2011,Melbourne,2.8,15.8,0,7,2011
17/07/2011,Melbourne,4.6,14.1,0,7,2011
18/07/2011,Melbourne,9.1,12.8,9.2,7,2011
19/07/2011,Melbourne,9.5,16.4,0.6,7,2011
20/07/2011,Melbourne,10.4,12.9,0.2,7,2011
21/07/2011,Melbourne,7.8,13.4,0,7,2011
22/07/2011,Melbourne,8.9,17.5,0.8,7,2011
23/07/2011,Melbourne,5.5,13,NA,7,2011
24/07/2011,Melbourne,6.7,12.8,NA,7,2011
25/07/2011,Melbourne,9.1,14,4.8,7,2011
26/07/2011,Melbourne,7.9,14.1,5.2,7,2011
27/07/2011,Melbourne,2.7,15.1,NA,7,2011
28/07/2011,Melbourne,4.6,16,0.2,7,2011
29/07/2011,Melbourne,7.4,17.5,0,7,2011
30/07/2011,Melbourne,8.4,15.4,0,7,2011
31/07/2011,Melbourne,10.9,19.4,0,7,2011
1/08/2011,Melbourne,11.2,18.6,0,8,2011
2/08/2011,Melbourne,11.7,20.2,0.4,8,2011
3/08/2011,Melbourne,12.6,23.2,0,8,2011
4/08/2011,Melbourne,15.5,21,0,8,2011
5/08/2011,Melbourne,13.3,18.4,0,8,2011
6/08/2011,Melbourne,10.4,15.1,NA,8,2011
7/08/2011,Melbourne,6.1,14.4,NA,8,2011
8/08/2011,Melbourne,8.3,14.5,5.2,8,2011
9/08/2011,Melbourne,7,12.6,0.2,8,2011
10/08/2011,Melbourne,8.1,12.6,1.2,8,2011
11/08/2011,Melbourne,9.7,16.1,3.4,8,2011
12/08/2011,Melbourne,3.5,13.3,0,8,2011
13/08/2011,Melbourne,4.5,13.8,NA,8,2011
14/08/2011,Melbourne,6.9,17.9,NA,8,2011
15/08/2011,Melbourne,8.6,15.5,0.2,8,2011
16/08/2011,Melbourne,10.2,21.2,2.8,8,2011
17/08/2011,Melbourne,13.9,15.5,0,8,2011
18/08/2011,Melbourne,8,14.1,3.6,8,2011
19/08/2011,Melbourne,10,17.3,2.2,8,2011
20/08/2011,Melbourne,9.8,18.5,0,8,2011
21/08/2011,Melbourne,6.1,21.4,0,8,2011
22/08/2011,Melbourne,6.5,19.8,0,8,2011
23/08/2011,Melbourne,9.1,19.9,0,8,2011
24/08/2011,Melbourne,7.5,20.5,0,8,2011
25/08/2011,Melbourne,11.4,21.7,0,8,2011
26/08/2011,Melbourne,8,16.5,0,8,2011
27/08/2011,Melbourne,8.9,19.1,NA,8,2011
28/08/2011,Melbourne,8,19.2,NA,8,2011
29/08/2011,Melbourne,11.1,15.9,0.2,8,2011
30/08/2011,Melbourne,5.1,15.3,0,8,2011
31/08/2011,Melbourne,8.6,15.4,0,8,2011
1/09/2011,Melbourne,9.5,16.7,0,9,2011
2/09/2011,Melbourne,8.9,21.7,0,9,2011
3/09/2011,Melbourne,10.3,22.1,0,9,2011
4/09/2011,Melbourne,16.1,21.5,0,9,2011
5/09/2011,Melbourne,8.8,22.3,0,9,2011
6/09/2011,Melbourne,12.1,16.7,0,9,2011
7/09/2011,Melbourne,6.9,16.1,0,9,2011
8/09/2011,Melbourne,5.4,16.6,0,9,2011
9/09/2011,Melbourne,7.6,15.6,7.8,9,2011
10/09/2011,Melbourne,7.1,16.1,8,9,2011
11/09/2011,Melbourne,8.4,16,0.6,9,2011
12/09/2011,Melbourne,9.5,14.4,0.2,9,2011
13/09/2011,Melbourne,10.8,19.2,0,9,2011
14/09/2011,Melbourne,11.6,18.5,0.2,9,2011
15/09/2011,Melbourne,5.7,17.8,0.6,9,2011
16/09/2011,Melbourne,9.7,22.3,0,9,2011
17/09/2011,Melbourne,8.1,25.4,0,9,2011
18/09/2011,Melbourne,12.4,20.4,0,9,2011
19/09/2011,Melbourne,9.5,28.3,0.2,9,2011
20/09/2011,Melbourne,10.7,17.6,3.8,9,2011
21/09/2011,Melbourne,9.5,20.7,0,9,2011
22/09/2011,Melbourne,12.4,25,0,9,2011
23/09/2011,Melbourne,11.3,16.4,0,9,2011
24/09/2011,Melbourne,8.5,15.3,0,9,2011
25/09/2011,Melbourne,8.9,19.7,0,9,2011
26/09/2011,Melbourne,7.1,20.9,0,9,2011
27/09/2011,Melbourne,12.1,22.5,0,9,2011
28/09/2011,Melbourne,13.7,22.3,0,9,2011
29/09/2011,Melbourne,11.7,16.3,46.8,9,2011
30/09/2011,Melbourne,9.5,17.6,3.8,9,2011
1/10/2011,Melbourne,9,14,NA,10,2011
2/10/2011,Melbourne,9.2,17.6,NA,10,2011
3/10/2011,Melbourne,5.6,19,13.4,10,2011
4/10/2011,Melbourne,7.2,22.5,0,10,2011
5/10/2011,Melbourne,11,21.9,0,10,2011
6/10/2011,Melbourne,12.8,20.7,0,10,2011
7/10/2011,Melbourne,13.1,20.5,0,10,2011
8/10/2011,Melbourne,12.7,19.9,NA,10,2011
9/10/2011,Melbourne,12.1,16.1,NA,10,2011
10/10/2011,Melbourne,7.4,16.1,3.6,10,2011
11/10/2011,Melbourne,10.1,16.8,2,10,2011
12/10/2011,Melbourne,9.4,17.4,0,10,2011
13/10/2011,Melbourne,7.8,21.2,0.2,10,2011
14/10/2011,Melbourne,10.4,26.3,0,10,2011
15/10/2011,Melbourne,15.6,24,NA,10,2011
16/10/2011,Melbourne,10.5,18.4,NA,10,2011
17/10/2011,Melbourne,7.7,18.7,2.4,10,2011
18/10/2011,Melbourne,7.5,25.1,0,10,2011
19/10/2011,Melbourne,12.9,29.2,0,10,2011
20/10/2011,Melbourne,19.7,29.2,0,10,2011
21/10/2011,Melbourne,14.8,16,4.4,10,2011
22/10/2011,Melbourne,13.2,18.1,NA,10,2011
23/10/2011,Melbourne,13.4,30.3,NA,10,2011
24/10/2011,Melbourne,13.8,18.4,7.2,10,2011
25/10/2011,Melbourne,10.7,17.6,7.6,10,2011
26/10/2011,Melbourne,10.3,20.7,0,10,2011
27/10/2011,Melbourne,11.9,25.9,0,10,2011
28/10/2011,Melbourne,16.8,26.4,0,10,2011
29/10/2011,Melbourne,15.4,22.9,NA,10,2011
30/10/2011,Melbourne,10.5,17.4,NA,10,2011
31/10/2011,Melbourne,10.9,17,22.4,10,2011
1/11/2011,Melbourne,11.8,17.9,NA,11,2011
2/11/2011,Melbourne,12.6,15.8,0.4,11,2011
3/11/2011,Melbourne,11.3,18.1,0.8,11,2011
4/11/2011,Melbourne,12.6,20.5,1.2,11,2011
5/11/2011,Melbourne,10.1,30.6,NA,11,2011
6/11/2011,Melbourne,17.7,26.7,NA,11,2011
7/11/2011,Melbourne,14.6,28.8,0.2,11,2011
8/11/2011,Melbourne,16.8,26.9,8.4,11,2011
9/11/2011,Melbourne,18.3,29.1,0.4,11,2011
10/11/2011,Melbourne,14.5,22.7,17.4,11,2011
11/11/2011,Melbourne,11.8,24.2,0,11,2011
12/11/2011,Melbourne,14.9,24.4,NA,11,2011
13/11/2011,Melbourne,15,25.3,NA,11,2011
14/11/2011,Melbourne,15.9,26,4.2,11,2011
15/11/2011,Melbourne,12.7,30.1,0,11,2011
16/11/2011,Melbourne,13.6,20.8,9.4,11,2011
17/11/2011,Melbourne,10.4,28.2,0,11,2011
18/11/2011,Melbourne,15.2,35,0,11,2011
19/11/2011,Melbourne,18.7,22.2,NA,11,2011
20/11/2011,Melbourne,13.1,23.3,NA,11,2011
21/11/2011,Melbourne,10.7,22.4,25,11,2011
22/11/2011,Melbourne,12.9,20.2,0,11,2011
23/11/2011,Melbourne,12.2,20.4,NA,11,2011
24/11/2011,Melbourne,11.3,25.3,0.4,11,2011
25/11/2011,Melbourne,14.6,24.8,0,11,2011
26/11/2011,Melbourne,16.9,19.1,NA,11,2011
27/11/2011,Melbourne,13,22.9,NA,11,2011
28/11/2011,Melbourne,15.2,28.9,39.2,11,2011
29/11/2011,Melbourne,18.4,34.7,0,11,2011
30/11/2011,Melbourne,15.9,19.3,1.8,11,2011
1/12/2011,Melbourne,9.9,18.7,3.4,12,2011
2/12/2011,Melbourne,10.7,20.6,0,12,2011
3/12/2011,Melbourne,13.1,20.2,0,12,2011
4/12/2011,Melbourne,11.8,18.6,0,12,2011
5/12/2011,Melbourne,8.6,21.4,0.2,12,2011
6/12/2011,Melbourne,10.5,25.9,0,12,2011
7/12/2011,Melbourne,12.9,29.3,0,12,2011
8/12/2011,Melbourne,15.7,32.4,0,12,2011
9/12/2011,Melbourne,19.3,31.7,0,12,2011
10/12/2011,Melbourne,19,29,NA,12,2011
11/12/2011,Melbourne,14.8,20.5,NA,12,2011
12/12/2011,Melbourne,12.7,20.9,34.6,12,2011
13/12/2011,Melbourne,14.2,20,1.6,12,2011
14/12/2011,Melbourne,13.7,20.2,0,12,2011
15/12/2011,Melbourne,12.7,23.3,0,12,2011
16/12/2011,Melbourne,13.7,29.3,0,12,2011
17/12/2011,Melbourne,16.4,32.3,0,12,2011
18/12/2011,Melbourne,21.9,26.1,0,12,2011
19/12/2011,Melbourne,17.7,23.3,7.4,12,2011
20/12/2011,Melbourne,15.5,22.4,0,12,2011
21/12/2011,Melbourne,15.5,25.5,0,12,2011
22/12/2011,Melbourne,14.2,27.6,0,12,2011
23/12/2011,Melbourne,17.7,30.9,0,12,2011
24/12/2011,Melbourne,18.2,27.1,NA,12,2011
25/12/2011,Melbourne,18.5,29.6,NA,12,2011
26/12/2011,Melbourne,17.5,20.7,NA,12,2011
27/12/2011,Melbourne,16,22.2,NA,12,2011
28/12/2011,Melbourne,14,22.1,33,12,2011
29/12/2011,Melbourne,15.1,23,0,12,2011
30/12/2011,Melbourne,15.7,28,0,12,2011
31/12/2011,Melbourne,16.4,35.6,0,12,2011
1/01/2012,Melbourne,18.3,33.9,0,1,2012
2/01/2012,Melbourne,20.1,40,0,1,2012
3/01/2012,Melbourne,23.5,29.8,0,1,2012
4/01/2012,Melbourne,18.5,23,2,1,2012
5/01/2012,Melbourne,14.4,21.8,0,1,2012
6/01/2012,Melbourne,13.8,24.4,0,1,2012
7/01/2012,Melbourne,14.8,29.9,0,1,2012
8/01/2012,Melbourne,19.5,29.8,NA,1,2012
9/01/2012,Melbourne,14.7,24.6,13.2,1,2012
10/01/2012,Melbourne,13.8,20.1,1.2,1,2012
11/01/2012,Melbourne,13,19,2.8,1,2012
12/01/2012,Melbourne,12.5,21.5,2.6,1,2012
13/01/2012,Melbourne,13.3,20.9,0.6,1,2012
14/01/2012,Melbourne,13.8,19.9,NA,1,2012
15/01/2012,Melbourne,15.1,24,NA,1,2012
16/01/2012,Melbourne,14.6,33.6,0.8,1,2012
17/01/2012,Melbourne,23.7,34.3,0,1,2012
18/01/2012,Melbourne,22.4,24.6,0,1,2012
19/01/2012,Melbourne,15.6,24,0,1,2012
20/01/2012,Melbourne,16.3,21.5,0,1,2012
21/01/2012,Melbourne,17.4,28.2,0,1,2012
22/01/2012,Melbourne,16.8,33,0,1,2012
23/01/2012,Melbourne,18.6,33.5,0,1,2012
24/01/2012,Melbourne,20.4,35,0,1,2012
25/01/2012,Melbourne,20.3,25,0,1,2012
26/01/2012,Melbourne,16.1,24.5,0,1,2012
27/01/2012,Melbourne,16.6,30.7,NA,1,2012
28/01/2012,Melbourne,20,30.4,NA,1,2012
29/01/2012,Melbourne,20.5,34.9,NA,1,2012
30/01/2012,Melbourne,22.3,32.5,2.8,1,2012
31/01/2012,Melbourne,15.1,20.8,3.4,1,2012
1/02/2012,Melbourne,12.9,24.5,0,2,2012
2/02/2012,Melbourne,13.7,27.1,0,2,2012
3/02/2012,Melbourne,15.3,27.1,0,2,2012
4/02/2012,Melbourne,16.3,32.9,NA,2,2012
5/02/2012,Melbourne,20.7,32.1,NA,2,2012
6/02/2012,Melbourne,13.5,23.8,6.6,2,2012
7/02/2012,Melbourne,14.5,22,0,2,2012
8/02/2012,Melbourne,13.7,22.2,0,2,2012
9/02/2012,Melbourne,12.4,25.2,0,2,2012
10/02/2012,Melbourne,15.5,26.9,0,2,2012
11/02/2012,Melbourne,15.6,21.9,NA,2,2012
12/02/2012,Melbourne,15.6,23.7,NA,2,2012
13/02/2012,Melbourne,16.8,24.7,7.6,2,2012
14/02/2012,Melbourne,16,29,0,2,2012
15/02/2012,Melbourne,17.4,34,0,2,2012
16/02/2012,Melbourne,21.9,27.4,0,2,2012
17/02/2012,Melbourne,18.4,23.9,9.4,2,2012
18/02/2012,Melbourne,16.4,26.2,NA,2,2012
19/02/2012,Melbourne,16.9,30,NA,2,2012
20/02/2012,Melbourne,19.5,23.9,0,2,2012
21/02/2012,Melbourne,17.8,24.4,0,2,2012
22/02/2012,Melbourne,14.7,26.1,0,2,2012
23/02/2012,Melbourne,16,25.8,0,2,2012
24/02/2012,Melbourne,15,37.1,0,2,2012
25/02/2012,Melbourne,18.8,37.1,NA,2,2012
26/02/2012,Melbourne,24.7,33.2,NA,2,2012
27/02/2012,Melbourne,21.6,25.1,10,2,2012
28/02/2012,Melbourne,17.7,21.1,25.6,2,2012
29/02/2012,Melbourne,16.2,23.3,0.6,2,2012
1/03/2012,Melbourne,15.7,20.8,14.8,3,2012
2/03/2012,Melbourne,14.9,23.7,0.6,3,2012
3/03/2012,Melbourne,16.1,18.9,NA,3,2012
4/03/2012,Melbourne,15,27.1,NA,3,2012
5/03/2012,Melbourne,15.5,22.5,17,3,2012
6/03/2012,Melbourne,15.5,22.3,0,3,2012
7/03/2012,Melbourne,13.7,22,0,3,2012
8/03/2012,Melbourne,14.9,21.8,0,3,2012
9/03/2012,Melbourne,16.6,25.9,0,3,2012
10/03/2012,Melbourne,15.6,21.9,0,3,2012
11/03/2012,Melbourne,12.7,21.8,0,3,2012
12/03/2012,Melbourne,15.5,24.3,0,3,2012
13/03/2012,Melbourne,13.5,29.9,0,3,2012
14/03/2012,Melbourne,16.8,31.6,0,3,2012
15/03/2012,Melbourne,21.2,27.2,1.8,3,2012
16/03/2012,Melbourne,18,23.4,11.2,3,2012
17/03/2012,Melbourne,12.6,22.2,NA,3,2012
18/03/2012,Melbourne,13.9,23.2,NA,3,2012
19/03/2012,Melbourne,13,28.2,3,3,2012
20/03/2012,Melbourne,15.8,27.6,0,3,2012
21/03/2012,Melbourne,17.9,21.1,0,3,2012
22/03/2012,Melbourne,11.4,20.8,10,3,2012
23/03/2012,Melbourne,12.8,18,0,3,2012
24/03/2012,Melbourne,12.2,18.2,NA,3,2012
25/03/2012,Melbourne,12.4,19.1,NA,3,2012
26/03/2012,Melbourne,9.4,21,0.4,3,2012
27/03/2012,Melbourne,11.2,21,0,3,2012
28/03/2012,Melbourne,14.1,23.6,0,3,2012
29/03/2012,Melbourne,12.3,26.7,0,3,2012
30/03/2012,Melbourne,14.2,28.2,0,3,2012
31/03/2012,Melbourne,16,29.2,0.2,3,2012
1/04/2012,Melbourne,16.4,21.7,0.2,4,2012
2/04/2012,Melbourne,10.9,25.5,0,4,2012
3/04/2012,Melbourne,15.3,26,0.4,4,2012
4/04/2012,Melbourne,13.5,26.3,0,4,2012
5/04/2012,Melbourne,13.7,27.4,0,4,2012
6/04/2012,Melbourne,16,28.5,0,4,2012
7/04/2012,Melbourne,11.5,19.2,NA,4,2012
8/04/2012,Melbourne,10.2,19.8,NA,4,2012
9/04/2012,Melbourne,12.2,16.8,NA,4,2012
10/04/2012,Melbourne,8.4,16.5,13.4,4,2012
11/04/2012,Melbourne,10.8,19.6,0.6,4,2012
12/04/2012,Melbourne,8.2,23.2,0,4,2012
13/04/2012,Melbourne,10.2,25.4,0,4,2012
14/04/2012,Melbourne,12.5,24.8,0,4,2012
15/04/2012,Melbourne,16.9,27.2,0,4,2012
16/04/2012,Melbourne,14.7,21.2,0,4,2012
17/04/2012,Melbourne,11.1,23.4,0,4,2012
18/04/2012,Melbourne,12,25.3,0,4,2012
19/04/2012,Melbourne,15.3,24.2,0,4,2012
20/04/2012,Melbourne,14.6,22.6,5.4,4,2012
21/04/2012,Melbourne,13.4,23.8,NA,4,2012
22/04/2012,Melbourne,13.6,23.3,NA,4,2012
23/04/2012,Melbourne,14.5,19.2,1.4,4,2012
24/04/2012,Melbourne,7.9,15.1,4.4,4,2012
25/04/2012,Melbourne,9.3,15.9,NA,4,2012
26/04/2012,Melbourne,11.2,18.2,22.8,4,2012
27/04/2012,Melbourne,10.3,20,0.4,4,2012
28/04/2012,Melbourne,9.3,21.6,NA,4,2012
29/04/2012,Melbourne,11.9,17.9,NA,4,2012
30/04/2012,Melbourne,6.2,18.3,1.6,4,2012
1/05/2012,Melbourne,8.2,22.6,0,5,2012
2/05/2012,Melbourne,11.8,15.2,19.8,5,2012
3/05/2012,Melbourne,8.4,13,2.8,5,2012
4/05/2012,Melbourne,10.8,17.1,3,5,2012
5/05/2012,Melbourne,9.7,14.1,NA,5,2012
6/05/2012,Melbourne,9.9,16.2,NA,5,2012
7/05/2012,Melbourne,10.7,15.4,1.6,5,2012
8/05/2012,Melbourne,12.4,20.7,0.2,5,2012
9/05/2012,Melbourne,14.4,22.3,0,5,2012
10/05/2012,Melbourne,10.7,20.6,0,5,2012
11/05/2012,Melbourne,12,18.5,1,5,2012
12/05/2012,Melbourne,8.8,16.8,NA,5,2012
13/05/2012,Melbourne,10.3,15,NA,5,2012
14/05/2012,Melbourne,10.4,17.4,11,5,2012
15/05/2012,Melbourne,10.6,18.2,2.6,5,2012
16/05/2012,Melbourne,11.9,17.8,0.2,5,2012
17/05/2012,Melbourne,9.4,19.2,0,5,2012
18/05/2012,Melbourne,10.3,17,0,5,2012
19/05/2012,Melbourne,11.2,15.9,NA,5,2012
20/05/2012,Melbourne,8.5,16.5,NA,5,2012
21/05/2012,Melbourne,4.6,17,1.6,5,2012
22/05/2012,Melbourne,9.4,18.3,0,5,2012
23/05/2012,Melbourne,11.4,20.5,0,5,2012
24/05/2012,Melbourne,10.9,15.7,0,5,2012
25/05/2012,Melbourne,9.3,11,4.2,5,2012
26/05/2012,Melbourne,8.5,16.1,NA,5,2012
27/05/2012,Melbourne,10.1,15.1,NA,5,2012
28/05/2012,Melbourne,10.9,15.1,34.6,5,2012
29/05/2012,Melbourne,10.1,14.8,0,5,2012
30/05/2012,Melbourne,9.5,15.1,0,5,2012
31/05/2012,Melbourne,5.7,17.5,0,5,2012
1/06/2012,Melbourne,6.2,17.7,0,6,2012
2/06/2012,Melbourne,4.8,16.3,NA,6,2012
3/06/2012,Melbourne,6.6,14.3,NA,6,2012
4/06/2012,Melbourne,9.7,14.1,7,6,2012
5/06/2012,Melbourne,10.8,12.6,11.2,6,2012
6/06/2012,Melbourne,8.9,15.3,0,6,2012
7/06/2012,Melbourne,10.4,14.1,0,6,2012
8/06/2012,Melbourne,10.7,15,0,6,2012
9/06/2012,Melbourne,10,12.8,NA,6,2012
10/06/2012,Melbourne,8.8,13.1,NA,6,2012
11/06/2012,Melbourne,4.2,11.6,NA,6,2012
12/06/2012,Melbourne,3.4,16.5,10,6,2012
13/06/2012,Melbourne,5.2,16.6,0,6,2012
14/06/2012,Melbourne,8.9,15.4,0,6,2012
15/06/2012,Melbourne,11.3,16.6,0.4,6,2012
16/06/2012,Melbourne,8.7,14.8,NA,6,2012
17/06/2012,Melbourne,10.1,15.3,NA,6,2012
18/06/2012,Melbourne,9.3,15.6,4,6,2012
19/06/2012,Melbourne,8.1,14.8,1,6,2012
20/06/2012,Melbourne,4.7,13.6,0,6,2012
21/06/2012,Melbourne,8.7,10.5,8.2,6,2012
22/06/2012,Melbourne,8.4,12.5,22.4,6,2012
23/06/2012,Melbourne,5.9,14.2,NA,6,2012
24/06/2012,Melbourne,7.1,16.5,NA,6,2012
25/06/2012,Melbourne,11.4,15.6,5.2,6,2012
26/06/2012,Melbourne,7.7,12.5,1.2,6,2012
27/06/2012,Melbourne,4.4,14.3,0,6,2012
28/06/2012,Melbourne,6.1,14.3,0,6,2012
29/06/2012,Melbourne,10.7,14,0,6,2012
30/06/2012,Melbourne,7.8,12.6,0,6,2012
1/07/2012,Melbourne,6.4,10.5,NA,7,2012
2/07/2012,Melbourne,7.1,12.4,15.2,7,2012
3/07/2012,Melbourne,8.9,14.4,1.4,7,2012
4/07/2012,Melbourne,8.7,14,2.6,7,2012
5/07/2012,Melbourne,5.4,13.6,0,7,2012
6/07/2012,Melbourne,5.7,12.1,0,7,2012
7/07/2012,Melbourne,2.3,14.5,0,7,2012
8/07/2012,Melbourne,3.2,15.3,0,7,2012
9/07/2012,Melbourne,5.4,16.5,NA,7,2012
10/07/2012,Melbourne,10.3,14.3,0.4,7,2012
11/07/2012,Melbourne,11.4,15.8,2,7,2012
12/07/2012,Melbourne,11.7,14,NA,7,2012
13/07/2012,Melbourne,9.6,14.9,3.6,7,2012
14/07/2012,Melbourne,10.4,14,NA,7,2012
15/07/2012,Melbourne,7.7,15.5,NA,7,2012
16/07/2012,Melbourne,8.8,17.2,3.4,7,2012
17/07/2012,Melbourne,11.3,16.6,0,7,2012
18/07/2012,Melbourne,8.9,15,1.2,7,2012
19/07/2012,Melbourne,4.1,15,0.2,7,2012
20/07/2012,Melbourne,6.8,16.4,0,7,2012
21/07/2012,Melbourne,7.2,17.6,0,7,2012
22/07/2012,Melbourne,8.3,16.7,0,7,2012
23/07/2012,Melbourne,4,16.5,0,7,2012
24/07/2012,Melbourne,5.6,15.1,0,7,2012
25/07/2012,Melbourne,8.1,15.9,0,7,2012
26/07/2012,Melbourne,9.3,13.3,5,7,2012
27/07/2012,Melbourne,9.9,14.6,2.6,7,2012
28/07/2012,Melbourne,8.2,16.1,NA,7,2012
29/07/2012,Melbourne,7.2,13.2,NA,7,2012
30/07/2012,Melbourne,7.3,15.8,21.4,7,2012
31/07/2012,Melbourne,8.5,15.1,0,7,2012
1/08/2012,Melbourne,3.7,14.2,0,8,2012
2/08/2012,Melbourne,3.1,12.5,0,8,2012
3/08/2012,Melbourne,6.5,16.2,0.4,8,2012
4/08/2012,Melbourne,10,16.7,NA,8,2012
5/08/2012,Melbourne,10,17.2,NA,8,2012
6/08/2012,Melbourne,6.8,13.8,2.2,8,2012
7/08/2012,Melbourne,6.3,16,0,8,2012
8/08/2012,Melbourne,9.3,10.8,0.2,8,2012
9/08/2012,Melbourne,8.1,11.6,3.4,8,2012
10/08/2012,Melbourne,8,15.1,8.2,8,2012
11/08/2012,Melbourne,9.6,15.5,NA,8,2012
12/08/2012,Melbourne,9.7,15.8,NA,8,2012
13/08/2012,Melbourne,5.5,16.6,3.6,8,2012
14/08/2012,Melbourne,7,14.6,0,8,2012
15/08/2012,Melbourne,5.8,15.4,6.4,8,2012
16/08/2012,Melbourne,6.8,15.2,1.8,8,2012
